Lx  lambda  chemical  theta  bondD  Energy_GS  winding  eA  eB  MA  MB  U4  Oflip  Oflipp  charge
39  0.70  0.40  0.00  1600  -31.200000  39.000000  0.000000  0.000000  0.000000  -0.000000  -208084041163736773354848256.000000  0.000000  -0.000000  0.000000

39  0.70  0.50  0.00  1600  -39.000000  39.000000  0.000000  0.000000  0.000000  0.000000  -370153237314025646010138624.000000  0.000000  -0.000000  0.000000

39  0.70  0.60  0.00  1600  -46.800000  39.000000  0.000000  0.000000  0.000000  -0.000000  -243933110125268364286754816.000000  0.000000  0.000000  0.000000

39  0.70  0.70  0.00  1600  -54.600000  39.000000  0.000000  0.000000  0.000000  0.000000  -175347711443171855128592384.000000  0.000000  -0.000000  0.000000

39  0.70  0.80  0.00  1600  -62.400000  39.000000  0.000000  0.000000  0.000000  -0.000000  -305447403360195417724682240.000000  0.000000  0.000000  0.000000

39  0.70  0.90  0.00  1600  -70.200000  39.000000  0.000000  0.000000  -0.000000  0.000000  -174971027210767473456447488.000000  0.000000  0.000000  0.000000

39  0.70  1.00  0.00  1600  -78.000000  39.000000  0.000000  0.000000  0.000000  -0.000000  -399727923044755252835254272.000000  0.000000  -0.000000  0.000000

39  0.80  0.00  0.00  1600  -5.509872  -13.000000  15.631291  15.631291  -0.377895  -0.377895  0.978675  31.262582  -0.000000  -0.000000

39  0.80  0.10  0.00  1600  -8.775714  11.000000  9.547421  9.547421  0.097580  0.097580  0.965087  19.094841  -0.000000  0.000000

39  0.80  0.20  0.00  1600  -15.600000  39.000000  0.000000  0.000000  0.000000  -0.000000  -127711169455768229875023872.000000  0.000000  0.000000  0.000000

39  0.80  0.30  0.00  1600  -23.400000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -232922259265496667335426048.000000  0.000000  0.000000  0.000000

39  0.80  0.40  0.00  1600  -31.200000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -125523144019170811640283136.000000  0.000000  0.000000  0.000000

39  0.80  0.50  0.00  1600  -39.000000  39.000000  0.000000  0.000000  0.000000  0.000000  -215427726690529305855787008.000000  0.000000  -0.000000  0.000000

39  0.80  0.60  0.00  1600  -46.800000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -312667668332850069637169152.000000  0.000000  -0.000000  0.000000

39  0.80  0.70  0.00  1600  -54.600000  39.000000  0.000000  0.000000  0.000000  -0.000000  -349989533308200199982678016.000000  0.000000  -0.000000  0.000000

39  0.80  0.80  0.00  1600  -62.400000  39.000000  0.000000  0.000000  0.000000  -0.000000  -481158175152214421226389504.000000  0.000000  0.000000  0.000000

39  0.80  0.90  0.00  1600  -70.200000  39.000000  0.000000  0.000000  0.000000  0.000000  -506897080688056760453300224.000000  0.000000  0.000000  0.000000

39  0.80  1.00  0.00  1600  -78.000000  39.000000  0.000000  0.000000  -0.000000  0.000000  -332772013824856167278444544.000000  0.000000  -0.000000  0.000000

39  0.90  0.00  0.00  1600  -2.850493  -11.000000  14.937555  14.937555  -0.033617  -0.033617  0.977685  29.875110  -0.000000  -0.000000

39  0.90  0.10  0.00  1600  -7.800000  39.000000  0.000000  0.000000  -0.000000  0.000000  -177075103853341261248331776.000000  0.000000  0.000000  0.000000

39  0.90  0.20  0.00  1600  -15.600000  39.000000  0.000000  0.000000  -0.000000  0.000000  -355906336162198272365035520.000000  0.000000  -0.000000  0.000000

39  0.90  0.30  0.00  1600  -23.400000  39.000000  0.000000  0.000000  0.000000  0.000000  -338960001671286736484827136.000000  0.000000  0.000000  0.000000

39  0.90  0.40  0.00  1600  -31.200000  39.000000  0.000000  0.000000  0.000000  -0.000000  -227583043069948177235836928.000000  0.000000  -0.000000  0.000000

39  0.90  0.50  0.00  1600  -39.000000  39.000000  0.000000  0.000000  0.000000  0.000000  -246962116412123865447137280.000000  0.000000  0.000000  0.000000

39  0.90  0.60  0.00  1600  -46.800000  39.000000  0.000000  0.000000  0.000000  0.000000  -905943282730311069540024320.000000  0.000000  0.000000  0.000000

39  0.90  0.70  0.00  1600  -54.600000  39.000000  0.000000  0.000000  -0.000000  0.000000  -512812557206688449169457152.000000  0.000000  -0.000000  0.000000

39  0.90  0.80  0.00  1600  -62.400000  39.000000  0.000000  0.000000  0.000000  -0.000000  -464256392226232992440254464.000000  0.000000  0.000000  0.000000

39  0.90  0.90  0.00  1600  -70.200000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -166855656286446015368658944.000000  0.000000  0.000000  0.000000

39  0.90  1.00  0.00  1600  -78.000000  39.000000  0.000000  0.000000  0.000000  0.000000  -870791367377780096402194432.000000  0.000000  0.000000  0.000000

39  1.00  0.00  0.00  1600  0.000000  25.727881  0.116489  0.087496  -0.000000  -0.000000  -1.861506  0.203985  -0.028992  -0.000000

39  1.00  0.10  0.00  1600  -7.800000  39.000000  0.000000  0.000000  0.000000  0.000000  -255945217259922800496345088.000000  0.000000  0.000000  0.000000

39  1.00  0.20  0.00  1600  -15.600000  39.000000  0.000000  0.000000  0.000000  0.000000  -109112026037884609653374976.000000  0.000000  0.000000  0.000000

39  1.00  0.30  0.00  1600  -23.400000  39.000000  0.000000  0.000000  0.000000  0.000000  -427798875010345353684713472.000000  0.000000  0.000000  0.000000

39  1.00  0.40  0.00  1600  -31.200000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -546456997001278934566830080.000000  0.000000  0.000000  0.000000

39  1.00  0.50  0.00  1600  -39.000000  39.000000  0.000000  0.000000  0.000000  -0.000000  -222021194532273640295104512.000000  0.000000  -0.000000  0.000000

39  1.00  0.60  0.00  1600  -46.800000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -754872841080170394631012352.000000  0.000000  -0.000000  0.000000

39  1.00  0.70  0.00  1600  -54.600000  39.000000  0.000000  0.000000  0.000000  0.000000  -389855049006283214100103168.000000  0.000000  0.000000  0.000000

39  1.00  0.80  0.00  1600  -62.400000  39.000000  0.000000  0.000000  0.000000  0.000000  -317643200206919114835361792.000000  0.000000  -0.000000  0.000000

39  1.00  0.90  0.00  1600  -70.200000  39.000000  0.000000  0.000000  0.000000  -0.000000  -684019191891924916570685440.000000  0.000000  -0.000000  0.000000

39  1.00  1.00  0.00  1600  -78.000000  39.000000  0.000000  0.000000  0.000000  0.000000  -325479501748840881631264768.000000  0.000000  -0.000000  0.000000

39  1.20  0.00  0.00  1600  -0.000000  24.203879  -0.000000  0.000000  0.000000  0.000000  156699127976062016.000000  -0.000000  0.000000  -0.000000

39  1.20  0.10  0.00  1600  -7.800000  39.000000  0.000000  0.000000  0.000000  0.000000  -326289475553185659088797696.000000  0.000000  0.000000  0.000000

39  1.20  0.20  0.00  1600  -15.600000  39.000000  0.000000  0.000000  0.000000  -0.000000  -943741235120373037875068928.000000  0.000000  0.000000  0.000000

39  1.20  0.30  0.00  1600  -23.400000  39.000000  0.000000  0.000000  0.000000  0.000000  -687656249863224537359843328.000000  0.000000  0.000000  0.000000

39  1.20  0.40  0.00  1600  -31.200000  39.000000  0.000000  0.000000  0.000000  -0.000000  -340913642069489192498364416.000000  0.000000  0.000000  0.000000

39  1.20  0.50  0.00  1600  -39.000000  39.000000  0.000000  0.000000  0.000000  0.000000  -445335426086024055718150144.000000  0.000000  -0.000000  0.000000

39  1.20  0.60  0.00  1600  -46.800000  39.000000  0.000000  0.000000  0.000000  0.000000  -298561374871564618781687808.000000  0.000000  -0.000000  0.000000

39  1.20  0.70  0.00  1600  -54.600000  39.000000  0.000000  0.000000  0.000000  -0.000000  -529439272927949003182571520.000000  0.000000  0.000000  0.000000

39  1.20  0.80  0.00  1600  -62.400000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -866558833434863198640537600.000000  0.000000  -0.000000  0.000000

39  1.20  0.90  0.00  1600  -70.200000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -439809635518224655825502208.000000  0.000000  -0.000000  0.000000

39  1.20  1.00  0.00  1600  -78.000000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -421693652882715097245417472.000000  0.000000  0.000000  0.000000

39  1.40  0.00  0.00  1600  0.000000  25.322349  0.000000  -0.000000  0.000000  -0.000000  -128565175020551968.000000  0.000000  -0.000000  -0.000000

39  1.40  0.10  0.00  1600  -7.800000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -352435873842032407897702400.000000  0.000000  0.000000  0.000000

39  1.40  0.20  0.00  1600  -15.600000  39.000000  0.000000  0.000000  0.000000  -0.000000  -909114583215267729341677568.000000  0.000000  -0.000000  0.000000

39  1.40  0.30  0.00  1600  -23.400000  39.000000  0.000000  0.000000  0.000000  -0.000000  -1000805876353501154148089856.000000  0.000000  0.000000  0.000000

39  1.40  0.40  0.00  1600  -31.200000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -382681261849926623811338240.000000  0.000000  0.000000  0.000000

39  1.40  0.50  0.00  1600  -39.000000  39.000000  0.000000  0.000000  0.000000  0.000000  -416176820127752381217636352.000000  0.000000  -0.000000  0.000000

39  1.40  0.60  0.00  1600  -46.800000  39.000000  0.000000  0.000000  0.000000  -0.000000  -229107111645185577779724288.000000  0.000000  0.000000  0.000000

39  1.40  0.70  0.00  1600  -54.600000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -403313959902867745400684544.000000  0.000000  -0.000000  0.000000

39  1.40  0.80  0.00  1600  -62.400000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -743687370787163779129933824.000000  0.000000  0.000000  0.000000

39  1.40  0.90  0.00  1600  -70.200000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -270653471495900318545215488.000000  0.000000  -0.000000  0.000000

39  1.40  1.00  0.00  1600  -78.000000  39.000000  0.000000  0.000000  0.000000  0.000000  -235110024974553436326461440.000000  0.000000  0.000000  0.000000

39  1.60  0.00  0.00  1600  -0.000000  23.780814  -0.000000  -0.000000  -0.000000  0.000000  116207222725007520.000000  -0.000000  0.000000  0.000000

39  1.60  0.10  0.00  1600  -7.800000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -665191371158228914864652288.000000  0.000000  0.000000  0.000000

39  1.60  0.20  0.00  1600  -15.600000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -984410873033733776005398528.000000  0.000000  -0.000000  0.000000

39  1.60  0.30  0.00  1600  -23.400000  39.000000  0.000000  0.000000  -0.000000  0.000000  -1101745614296158173780770816.000000  0.000000  0.000000  0.000000

39  1.60  0.40  0.00  1600  -31.200000  39.000000  0.000000  0.000000  0.000000  0.000000  -740420650620032003023568896.000000  0.000000  -0.000000  0.000000

39  1.60  0.50  0.00  1600  -39.000000  39.000000  0.000000  0.000000  0.000000  -0.000000  -477930633063439550419828736.000000  0.000000  -0.000000  0.000000

39  1.60  0.60  0.00  1600  -46.800000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -446190376919631149332955136.000000  0.000000  -0.000000  0.000000

39  1.60  0.70  0.00  1600  -54.600000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -263070142269392090705166336.000000  0.000000  0.000000  0.000000

39  1.60  0.80  0.00  1600  -62.400000  39.000000  0.000000  0.000000  0.000000  0.000000  -103677324066727894517284864.000000  0.000000  0.000000  0.000000

39  1.60  0.90  0.00  1600  -70.200000  39.000000  0.000000  0.000000  -0.000000  0.000000  -271098318962168406600581120.000000  0.000000  0.000000  0.000000

39  1.60  1.00  0.00  1600  -78.000000  39.000000  0.000000  0.000000  -0.000000  0.000000  -602652171801484601254215680.000000  0.000000  0.000000  0.000000

39  1.80  0.00  0.00  1600  -0.000000  23.506835  0.000000  0.000000  -0.000000  0.000000  -146631595712054400.000000  0.000000  -0.000000  0.000000

39  1.80  0.10  0.00  1600  -7.800000  39.000000  0.000000  0.000000  0.000000  0.000000  -380791438100206336151126016.000000  0.000000  0.000000  0.000000

39  1.80  0.20  0.00  1600  -15.600000  39.000000  0.000000  0.000000  0.000000  0.000000  -201768979460980418608627712.000000  0.000000  -0.000000  0.000000

39  1.80  0.30  0.00  1600  -23.400000  39.000000  0.000000  0.000000  -0.000000  0.000000  -1016212051962964800526352384.000000  0.000000  -0.000000  0.000000

39  1.80  0.40  0.00  1600  -31.200000  39.000000  0.000000  0.000000  -0.000000  0.000000  -565619999600481611689230336.000000  0.000000  0.000000  0.000000

39  1.80  0.50  0.00  1600  -39.000000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -1573043974666727214387560448.000000  0.000000  0.000000  0.000000

39  1.80  0.60  0.00  1600  -46.800000  39.000000  0.000000  0.000000  0.000000  -0.000000  -1255178155250566556289073152.000000  0.000000  -0.000000  0.000000

39  1.80  0.70  0.00  1600  -54.600000  39.000000  0.000000  0.000000  -0.000000  0.000000  -1166615186247721392462102528.000000  0.000000  0.000000  0.000000

39  1.80  0.80  0.00  1600  -62.400000  39.000000  0.000000  0.000000  -0.000000  0.000000  -616224703037501151006162944.000000  0.000000  0.000000  0.000000

39  1.80  0.90  0.00  1600  -70.200000  39.000000  0.000000  0.000000  0.000000  0.000000  -891227600497620184777883648.000000  0.000000  -0.000000  0.000000

39  1.80  1.00  0.00  1600  -78.000000  39.000000  0.000000  0.000000  0.000000  -0.000000  -562201147055114942943330304.000000  0.000000  0.000000  0.000000

39  2.00  0.00  0.00  1600  0.000000  22.214804  -0.000000  -0.000000  -0.000000  0.000000  208650823858171680.000000  -0.000000  -0.000000  -0.000000

39  2.00  0.10  0.00  1600  -7.800000  39.000000  0.000000  0.000000  0.000000  0.000000  -423509315307949087961120768.000000  0.000000  -0.000000  0.000000

39  2.00  0.20  0.00  1600  -15.600000  39.000000  0.000000  0.000000  0.000000  0.000000  -1348344943786807305980346368.000000  0.000000  0.000000  0.000000

39  2.00  0.30  0.00  1600  -23.400000  39.000000  0.000000  0.000000  -0.000000  0.000000  -1348235183080632050484510720.000000  0.000000  -0.000000  0.000000

39  2.00  0.40  0.00  1600  -31.200000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -689822023577238471278854144.000000  0.000000  0.000000  0.000000

39  2.00  0.50  0.00  1600  -39.000000  39.000000  0.000000  0.000000  0.000000  -0.000000  -125510630943820046577696768.000000  0.000000  -0.000000  0.000000

39  2.00  0.60  0.00  1600  -46.800000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -605308391838266316409536512.000000  0.000000  -0.000000  0.000000

39  2.00  0.70  0.00  1600  -54.600000  39.000000  0.000000  0.000000  -0.000000  0.000000  -971753949554378637423149056.000000  0.000000  -0.000000  0.000000

39  2.00  0.80  0.00  1600  -62.400000  39.000000  0.000000  0.000000  0.000000  -0.000000  -320314240728367795993051136.000000  0.000000  -0.000000  0.000000

39  2.00  0.90  0.00  1600  -70.200000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -535824885451897622388277248.000000  0.000000  -0.000000  0.000000

39  2.00  1.00  0.00  1600  -78.000000  39.000000  0.000000  0.000000  -0.000000  -0.000000  -502165327698647430734020608.000000  0.000000  -0.000000  0.000000
