Lx  lambda  mu_y  theta  bondD  Energy_GS  winding  eA  eB  MA  MB  U4  Oflip  Oflipp  charge  
24  -1.00  1.39  0.00  75  -77.646606  3.746223  10.495311  10.495311  0.261023  -0.261023  0.968240  20.990623  -1.810088  0.000000
24  -1.00  1.39  0.00  100  -77.646606  3.746223  10.495311  10.495311  0.261023  -0.261023  0.968240  20.990623  -1.810088  0.000000
24  -1.00  0.85  0.00  50  -66.284021  -5.153226  16.110541  15.381005  0.000000  0.000000  0.979310  31.491546  -0.000000  0.000000
24  -1.00  0.85  0.00  75  -66.284061  -5.153226  16.110541  15.381005  -0.000000  0.000000  0.979310  31.491546  -0.000000  0.000000
24  -1.00  0.85  0.00  100  -66.284061  -5.153226  16.110541  15.381005  0.000000  -0.000000  0.979310  31.491546  0.000000  0.000000
24  -1.00  1.01  0.00  50  -68.965685  -2.947901  14.176920  14.655989  -0.000000  0.000000  0.976488  28.832910  0.000000  -0.000000
24  -1.00  1.01  0.00  75  -68.965713  -2.947901  14.176920  14.655989  0.000000  -0.000000  0.976488  28.832910  -0.000000  -0.000000
24  -1.00  1.01  0.00  100  -68.965713  -2.947901  14.176920  14.655989  -0.000000  0.000000  0.976488  28.832910  -0.000000  -0.000000
24  -1.00  0.78  0.00  50  -65.304021  -5.153226  16.110541  15.381005  0.000000  -0.000000  0.979310  31.491546  -0.000000  -0.000000
24  -1.00  0.78  0.00  75  -65.304061  -5.153226  16.110541  15.381005  -0.000000  0.000000  0.979310  31.491546  -0.000000  0.000000
24  -1.00  0.78  0.00  100  -65.304061  -5.153226  16.110541  15.381005  0.000000  -0.000000  0.979310  31.491546  0.000000  0.000000
24  -1.00  0.99  0.00  50  -68.605685  -2.947901  14.655989  14.176920  0.000000  -0.000000  0.977256  28.832910  -0.000000  0.000000
24  -1.00  0.99  0.00  75  -68.605713  -2.947901  14.655989  14.176920  -0.000000  0.000000  0.977256  28.832910  0.000000  -0.000000
24  -1.00  0.99  0.00  100  -68.605713  -2.947901  14.655989  14.176920  0.000000  -0.000000  0.977256  28.832910  0.000000  -0.000000
24  -1.00  2.18  0.00  50  -109.000000  24.000000  0.000000  0.000000  0.000000  -0.000000  -60409376986677552951066624.000000  0.000000  0.000000  0.000000
24  -1.00  1.88  0.00  50  -94.482422  18.023341  2.992214  2.992214  0.008010  -0.008010  0.888600  5.984428  -1.992198  0.000000
24  -1.00  1.88  0.00  75  -94.517282  18.023341  2.992214  2.992214  0.008010  -0.008010  0.888600  5.984428  -1.992198  -0.000000
24  -1.00  1.85  0.00  50  -92.896916  20.026155  1.983630  1.996738  0.000000  -0.000000  0.831958  3.980369  0.000000  0.000000
24  -1.00  2.04  0.00  50  -102.000000  24.000000  0.000000  0.000000  -0.000000  0.000000  -31411916959025232407953408.000000  0.000000  -0.000000  0.000000
24  -1.00  1.32  0.00  50  -75.786437  2.261389  11.448577  11.230702  0.000000  -0.000000  0.970884  22.679279  0.000000  -0.000000
24  -1.00  1.32  0.00  75  -75.786447  2.261389  11.448577  11.230702  -0.000000  0.000000  0.970884  22.679279  -0.000000  0.000000
24  -1.00  1.32  0.00  100  -75.786447  2.261389  11.448577  11.230702  0.000000  -0.000000  0.970884  22.679279  0.000000  0.000000
24  -1.00  1.11  0.00  50  -70.913098  -1.750975  13.696546  13.696546  -0.666558  0.666558  0.975663  27.393092  1.567596  0.000000
